order_id,item_price,quantity,item_cat,item_name,created_at,delivery_add1,delivery_add2,delivery_city,delivery_zip,delivery
ORD_00181,3.00,2,Beverage,"Coca Cola 33cl",12:51:23,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00182,3.00,9,Beverage,"7 Up 33cl",19:43:53,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00182,6.00,7,Beverage,"Diet Coke 1.5l",19:43:53,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00182,6.00,2,Dessert,"Vanilla Ice Cream",19:43:53,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00183,4.00,10,Beverage,"Sparkling Water 1.5l",13:33:42,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00183,6.00,7,Beverage,"Coca Cola 1.5l",13:33:42,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00183,3.00,8,Beverage,"Diet Coke 33cl",13:33:42,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00183,5.00,3,Side,Breadsticks,13:33:42,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00184,20.00,6,Pizza,"Pizza Seafood Large",11:30:13,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00184,19.00,5,Pizza,"Pizza Diavola Large",11:30:13,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00185,15.00,6,Pizza,"Pizza Hawaiian Regular",12:09:09,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00185,5.00,3,Dessert,"Fruit salad",12:09:09,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00185,14.00,9,Pizza,"Pizza Margherita Large",12:09:09,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00185,6.00,1,Dessert,"Pistachio Ice Crearn",12:09:09,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00186,7.00,5,Side,"Chicken Wings",21:19:05,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00186,6.00,5,Beverage,"7 Up 1.5l",21:19:05,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00187,7.00,1,Dessert,"Banoffee Pie",21:57:39,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00187,6.00,4,Side,"Garlic Bread",21:57:39,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00187,4.00,6,Beverage,"Sparkling Water 1.5l",21:57:39,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00187,18.00,1,Pizza,"Pizza Napolitana Large",21:57:39,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00188,3.00,4,Beverage,"Coca Cola 33cl",20:46:07,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00188,5.00,2,Side,Breadsticks,20:46:07,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00189,2.00,7,Beverage,"Sparkling Water 33cl",19:11:34,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00189,15.00,9,Pizza,"Pizza Pepperoni Regular",19:11:34,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00189,7.00,3,Side,"Caesar Salad",19:11:34,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00190,14.00,7,Pizza,"Pizza Margherita Large",20:18:12,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00190,6.00,7,Dessert,"Strawberry Ice Cream",20:18:12,"9270 Sunnyside Crossing",,Brooklyn,0005B,0
ORD_00191,6.00,8,Side,"Garlic Bread",20:39:27,"9270 Sunnyside Crossing",,Brooklyn,0005B,1
ORD_00193,3.00,8,Beverage,"Fanta 33cl",19:18:32,"1 Almo Road",,Brooklyn,0005B,0
ORD_00193,3.00,6,Beverage,"Coca Cola 33cl",19:18:32,"1 Almo Road",,Brooklyn,0005B,0
ORD_00193,3.00,4,Beverage,"7 Up 33cl",19:18:32,"1 Almo Road",,Brooklyn,0005B,0
ORD_00193,17.00,7,Pizza,"Pizza Pepperoni Large",19:18:32,"1 Almo Road",,Brooklyn,0005B,0
ORD_00196,16.00,8,Pizza,"Pizza Diavola Regular",11:31:13,"1 Almo Road",,Brooklyn,0005B,0
ORD_00197,2.00,9,Beverage,"Sparkling Water 33cl",22:37:13,"431 Norway Maple Pass",,"Staten Island",0010SI,1
ORD_00197,6.00,3,Beverage,"Coca Cola 1.5l",22:37:13,"431 Norway Maple Pass",,"Staten Island",0010SI,1
ORD_00198,18.00,10,Pizza,"Pizza Parmigiana Large",11:17:01,"431 Norway Maple Pass",,"Staten Island",0010SI,1
ORD_00198,5.00,10,Side,Breadsticks,11:17:01,"431 Norway Maple Pass",,"Staten Island",0010SI,1
ORD_00199,7.00,4,Dessert,"Banoffee Pie",11:11:25,"431 Norway Maple Pass",,"Staten Island",0010SI,0
ORD_00199,6.00,6,Dessert,"Strawberry Ice Cream",11:11:25,"431 Norway Maple Pass",,"Staten Island",0010SI,0
ORD_00199,6.00,7,Beverage,"Coca Cola 1.5l",11:11:25,"431 Norway Maple Pass",,"Staten Island",0010SI,0
ORD_00199,3.00,5,Beverage,"Fanta 33cl",11:11:25,"431 Norway Maple Pass",,"Staten Island",0010SI,0
ORD_00200,17.00,5,Pizza,"Pizza Seafood Regular",13:21:02,"431 Norway Maple Pass",,"Staten Island",0010SI,0
ORD_00201,7.00,9,Side,"Chicken Wings",10:51:30,"98148 Brown Pass",,Bronx,0004B,1
ORD_00201,19.00,3,Pizza,"Pizza Diavola Large",10:51:30,"98148 Brown Pass",,Bronx,0004B,1
ORD_00202,3.00,2,Beverage,"Fanta 33cl",20:11:09,"98148 Brown Pass",,Bronx,0004B,1
ORD_00203,6.00,2,Beverage,"Diet Coke 1.5l",20:49:41,"92953 Elka Way",,"Staten Island",0010SI,0
ORD_00204,6.00,5,Beverage,"Coca Cola 1.5l",13:28:19,"1837 Dexter Junction",,Bronx,0004B,1
ORD_00204,2.00,6,Beverage,"Sparkling Water 33cl",13:28:19,"1837 Dexter Junction",,Bronx,0004B,1
ORD_00205,6.00,4,Beverage,"Diet Coke 1.5l",19:59:55,"1837 Dexter Junction",,Bronx,0004B,1
ORD_00207,3.00,6,Beverage,"Coca Cola 33cl",18:50:06,"1672 South Center",,Manhattan,0001M,1
ORD_00208,17.00,7,Pizza,"Pizza Hawaiian Large",13:41:34,"28 Sage Drive",,Bronx,0004B,1
ORD_00208,12.00,7,Pizza,"Pizza Margherita Regular",13:41:34,"28 Sage Drive",,Bronx,0004B,1
ORD_00209,5.00,4,Dessert,"Chocolate Brownie",21:04:22,"28 Sage Drive",,Bronx,0004B,0
ORD_00209,6.00,7,Beverage,"Diet Coke 1.5l",21:04:22,"28 Sage Drive",,Bronx,0004B,0
ORD_00210,15.00,9,Pizza,"Pizza Hawaiian Regular",22:52:00,"28 Sage Drive",,Bronx,0004B,0
ORD_00210,6.00,3,Dessert,"Vanilla Ice Cream",22:52:00,"28 Sage Drive",,Bronx,0004B,0
ORD_00210,19.00,3,Pizza,"Pizza Quattro Formaggi Large",22:52:00,"28 Sage Drive",,Bronx,0004B,0
ORD_00211,17.00,8,Pizza,"Pizza Seafood Regular",19:21:23,"28 Sage Drive",,Bronx,0004B,1
ORD_00212,17.00,3,Pizza,"Pizza Seafood Regular",11:31:04,"00 La Follette Place",,"Staten Island",0010SI,1
ORD_00212,19.00,7,Pizza,"Pizza Diavola Large",11:31:04,"00 La Follette Place",,"Staten Island",0010SI,1
ORD_00212,4.00,4,Beverage,"Sparkling Water 1.5l",11:31:04,"00 La Follette Place",,"Staten Island",0010SI,1
ORD_00214,5.00,6,Dessert,"Fruit salad",13:13:54,"00 La Follette Place",,"Staten Island",0010SI,1
ORD_00214,15.00,9,Pizza,"Pizza Pepperoni Regular",13:13:54,"00 La Follette Place",,"Staten Island",0010SI,1
ORD_00214,12.00,3,Pizza,"Pizza Margherita Regular",13:13:54,"00 La Follette Place",,"Staten Island",0010SI,1
ORD_00215,6.00,3,Beverage,"7 Up 1.5l",11:10:43,"00 La Follette Place",,"Staten Island",0010SI,1
ORD_00215,17.00,1,Pizza,"Pizza Seafood Regular",11:10:43,"00 La Follette Place",,"Staten Island",0010SI,1
ORD_00216,6.00,3,Side,"Garlic Bread",21:07:02,"00 La Follette Place",,"Staten Island",0010SI,0
ORD_00217,3.00,4,Beverage,"Diet Coke 33cl",21:58:58,"973 Anthes Point",,Queens,0007Q,1
ORD_00217,6.00,10,Dessert,"Vanilla Ice Cream",21:58:58,"973 Anthes Point",,Queens,0007Q,1
ORD_00217,5.00,3,Dessert,"Fruit salad",21:58:58,"973 Anthes Point",,Queens,0007Q,1
ORD_00217,5.00,10,Dessert,"Chocolate Brownie",21:58:58,"973 Anthes Point",,Queens,0007Q,1
ORD_00217,6.00,7,Dessert,"Pistachio Ice Crearn",21:58:58,"973 Anthes Point",,Queens,0007Q,1
ORD_00218,6.00,9,Dessert,"Pistachio Ice Crearn",11:30:34,"973 Anthes Point",,Queens,0007Q,1
ORD_00218,3.00,9,Beverage,"Diet Coke 33cl",11:30:34,"973 Anthes Point",,Queens,0007Q,1
ORD_00219,5.00,4,Dessert,"Fruit salad",11:36:34,"973 Anthes Point",,Queens,0007Q,0
ORD_00219,6.00,7,Dessert,"Strawberry Ice Cream",11:36:34,"973 Anthes Point",,Queens,0007Q,0
ORD_00220,17.00,2,Pizza,"Pizza Seafood Regular",20:51:47,"973 Anthes Point",,Queens,0007Q,0
ORD_00220,3.00,8,Beverage,"Diet Coke 33cl",20:51:47,"973 Anthes Point",,Queens,0007Q,0
ORD_00220,16.00,2,Pizza,"Pizza Diavola Regular",20:51:47,"973 Anthes Point",,Queens,0007Q,0
ORD_00220,6.00,5,Dessert,"Chocolate Ice Cream",20:51:47,"973 Anthes Point",,Queens,0007Q,0
ORD_00221,19.00,3,Pizza,"Pizza Diavola Large",21:17:45,"973 Anthes Point",,Queens,0007Q,1
ORD_00221,17.00,7,Pizza,"Pizza Seafood Regular",21:17:45,"973 Anthes Point",,Queens,0007Q,1
ORD_00221,16.00,4,Pizza,"Pizza Diavola Regular",21:17:45,"973 Anthes Point",,Queens,0007Q,1
ORD_00221,16.00,1,Pizza,"Pizza Napolitana Regular",21:17:45,"973 Anthes Point",,Queens,0007Q,1
ORD_00221,4.00,4,Beverage,"Sparkling Water 1.5l",21:17:45,"973 Anthes Point",,Queens,0007Q,1
ORD_00221,16.00,5,Pizza,"Pizza Napolitana Regular",21:17:45,"973 Anthes Point",,Queens,0007Q,1
ORD_00221,18.00,6,Pizza,"Pizza Napolitana Large",21:17:45,"973 Anthes Point",,Queens,0007Q,1
ORD_00222,6.00,1,Dessert,"Chocolate Ice Cream",11:30:25,"973 Anthes Point",,Queens,0007Q,1
ORD_00223,6.00,2,Dessert,"Vanilla Ice Cream",19:11:59,"8345 Portage Street",,"Staten Island",0010SI,0
ORD_00223,19.00,1,Pizza,"Pizza Quattro Formaggi Large",19:11:59,"8345 Portage Street",,"Staten Island",0010SI,0
ORD_00224,3.00,10,Beverage,"Coca Cola 33cl",20:25:38,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00224,6.00,3,Beverage,"Diet Coke 1.5l",20:25:38,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00224,6.00,7,Dessert,"Chocolate Ice Cream",20:25:38,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00225,15.00,8,Pizza,"Pizza Parmigiana Regular",20:43:59,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00225,3.00,1,Beverage,"7 Up 33cl",20:43:59,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00227,5.00,8,Dessert,"Chocolate Brownie",13:53:30,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00227,6.00,7,Beverage,"7 Up 1.5l",13:53:30,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00228,14.00,9,Pizza,"Pizza Margherita Large",20:30:14,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00228,15.00,3,Pizza,"Pizza Hawaiian Regular",20:30:14,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00229,7.00,4,Dessert,"Banoffee Pie",21:23:03,"8345 Portage Street",,"Staten Island",0010SI,0
ORD_00229,7.00,7,Dessert,"Banoffee Pie",21:23:03,"8345 Portage Street",,"Staten Island",0010SI,0
ORD_00230,6.00,5,Dessert,"Strawberry Ice Cream",20:14:45,"8345 Portage Street",,"Staten Island",0010SI,0
ORD_00230,6.00,7,Dessert,"Pistachio Ice Crearn",20:14:45,"8345 Portage Street",,"Staten Island",0010SI,0
ORD_00232,7.00,1,Side,"Chicken Wings",18:42:47,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00232,17.00,5,Pizza,"Pizza Seafood Regular",18:42:47,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00232,6.00,3,Beverage,"Fanta 1.5l",18:42:47,"8345 Portage Street",,"Staten Island",0010SI,1
ORD_00233,5.00,4,Dessert,"Chocolate Brownie",21:48:45,"8345 Portage Street",,"Staten Island",0010SI,0
ORD_00235,12.00,7,Pizza,"Pizza Margherita Regular",22:17:32,"67 West Way",,Bronx,0004B,1
ORD_00235,15.00,7,Pizza,"Pizza Pepperoni Regular",22:17:32,"67 West Way",,Bronx,0004B,1
ORD_00235,17.00,4,Pizza,"Pizza Pepperoni Large",22:17:32,"67 West Way",,Bronx,0004B,1
ORD_00236,6.00,5,Beverage,"Fanta 1.5l",18:47:02,"67 West Way",,Bronx,0004B,0
ORD_00237,6.00,8,Dessert,"Vanilla Ice Cream",19:44:23,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00237,3.00,7,Beverage,"Fanta 33cl",19:44:23,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00238,6.00,2,Beverage,"Diet Coke 1.5l",19:10:40,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00238,7.00,5,Side,"Caesar Salad",19:10:40,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00238,16.00,3,Pizza,"Pizza Quattro Formaggi Regular",19:10:40,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00239,2.00,1,Beverage,"Sparkling Water 33cl",21:04:06,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00239,6.00,4,Dessert,"Vanilla Ice Cream",21:04:06,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00239,6.00,4,Dessert,"Strawberry Ice Cream",21:04:06,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00240,16.00,4,Pizza,"Pizza Diavola Regular",12:43:12,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00240,15.00,2,Pizza,"Pizza Hawaiian Regular",12:43:12,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00241,18.00,9,Pizza,"Pizza Napolitana Large",12:16:21,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00241,16.00,8,Pizza,"Pizza Diavola Regular",12:16:21,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00241,17.00,8,Pizza,"Pizza Hawaiian Large",12:16:21,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00241,15.00,3,Pizza,"Pizza Pepperoni Regular",12:16:21,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00242,7.00,2,Dessert,"Banoffee Pie",13:41:12,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00242,12.00,5,Pizza,"Pizza Margherita Regular",13:41:12,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00242,3.00,9,Beverage,"Diet Coke 33cl",13:41:12,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00243,3.00,1,Beverage,"Fanta 33cl",18:33:40,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00243,3.00,1,Beverage,"7 Up 33cl",18:33:40,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00243,5.00,4,Dessert,"Chocolate Brownie",18:33:40,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00244,20.00,2,Pizza,"Pizza Seafood Large",18:53:34,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00244,3.00,7,Beverage,"Coca Cola 33cl",18:53:34,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00244,6.00,1,Beverage,"7 Up 1.5l",18:53:34,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00245,3.00,3,Beverage,"Diet Coke 33cl",21:41:13,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00245,7.00,4,Dessert,"Banoffee Pie",21:41:13,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00246,6.00,2,Dessert,"Chocolate Ice Cream",12:07:18,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00246,3.00,4,Beverage,"Diet Coke 33cl",12:07:18,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00247,15.00,10,Pizza,"Pizza Hawaiian Regular",12:58:27,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00247,16.00,9,Pizza,"Pizza Diavola Regular",12:58:27,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00247,3.00,5,Beverage,"Fanta 33cl",12:58:27,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00247,3.00,1,Beverage,"7 Up 33cl",12:58:27,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00248,6.00,8,Dessert,"Vanilla Ice Cream",22:11:06,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00248,14.00,4,Pizza,"Pizza Margherita Large",22:11:06,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00248,6.00,5,Dessert,"Vanilla Ice Cream",22:11:06,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00248,19.00,3,Pizza,"Pizza Quattro Formaggi Large",22:11:06,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00249,19.00,2,Pizza,"Pizza Diavola Large",20:15:22,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00249,6.00,2,Beverage,"Coca Cola 1.5l",20:15:22,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00249,6.00,4,Dessert,"Chocolate Ice Cream",20:15:22,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00250,6.00,7,Beverage,"7 Up 1.5l",12:44:05,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00250,6.00,2,Dessert,"Chocolate Ice Cream",12:44:05,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00250,5.00,4,Side,Breadsticks,12:44:05,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00250,6.00,3,Dessert,"Vanilla Ice Cream",12:44:05,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00251,5.00,7,Side,Breadsticks,21:20:32,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00251,6.00,4,Dessert,"Pistachio Ice Crearn",21:20:32,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00251,7.00,7,Side,"Caesar Salad",21:20:32,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00251,3.00,5,Beverage,"Diet Coke 33cl",21:20:32,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00252,6.00,5,Dessert,"Strawberry Ice Cream",13:00:10,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00252,15.00,1,Pizza,"Pizza Hawaiian Regular",13:00:10,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00252,5.00,1,Dessert,"Fruit salad",13:00:10,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00252,16.00,3,Pizza,"Pizza Quattro Formaggi Regular",13:00:10,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00253,5.00,6,Dessert,"Fruit salad",21:39:07,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00253,5.00,2,Dessert,"Chocolate Brownie",21:39:07,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00253,6.00,2,Dessert,"Strawberry Ice Cream",21:39:07,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00254,3.00,8,Beverage,"Coca Cola 33cl",18:57:49,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00254,2.00,3,Beverage,"Sparkling Water 33cl",18:57:49,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00255,6.00,6,Dessert,"Pistachio Ice Crearn",11:34:30,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00255,6.00,5,Beverage,"7 Up 1.5l",11:34:30,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00255,6.00,6,Beverage,"Fanta 1.5l",11:34:30,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00255,3.00,2,Beverage,"7 Up 33cl",11:34:30,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00255,2.00,7,Beverage,"Sparkling Water 33cl",11:34:30,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00256,16.00,2,Pizza,"Pizza Napolitana Regular",20:00:49,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00256,16.00,6,Pizza,"Pizza Quattro Formaggi Regular",20:00:49,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,0
ORD_00257,4.00,1,Beverage,"Sparkling Water 1.5l",20:18:40,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00257,6.00,10,Beverage,"Fanta 1.5l",20:18:40,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00258,6.00,3,Dessert,"Vanilla Ice Cream",19:59:20,"13654 Sutherland Plaza","Suite 38",Bronx,0004B,1
ORD_00259,7.00,2,Side,"Caesar Salad",13:14:22,"72779 Sloan Way","Apt 466",Manhattan,0001M,0
ORD_00260,7.00,1,Side,"Caesar Salad",12:25:31,"909 Moulton Drive","Apt 897",Bronx,0004B,0
ORD_00260,3.00,6,Beverage,"7 Up 33cl",12:25:31,"909 Moulton Drive","Apt 897",Bronx,0004B,0
ORD_00260,3.00,3,Beverage,"7 Up 33cl",12:25:31,"909 Moulton Drive","Apt 897",Bronx,0004B,0
ORD_00261,6.00,8,Beverage,"Fanta 1.5l",18:37:09,"909 Moulton Drive","Apt 897",Bronx,0004B,1
ORD_00261,6.00,2,Beverage,"7 Up 1.5l",18:37:09,"909 Moulton Drive","Apt 897",Bronx,0004B,1
ORD_00261,15.00,2,Pizza,"Pizza Parmigiana Regular",18:37:09,"909 Moulton Drive","Apt 897",Bronx,0004B,1
ORD_00262,3.00,6,Beverage,"Coca Cola 33cl",18:36:03,"909 Moulton Drive","Apt 897",Bronx,0004B,1
ORD_00262,5.00,5,Dessert,"Fruit salad",18:36:03,"909 Moulton Drive","Apt 897",Bronx,0004B,1
ORD_00264,6.00,6,Beverage,"7 Up 1.5l",22:03:26,"909 Moulton Drive","Apt 897",Bronx,0004B,1
ORD_00266,2.00,9,Beverage,"Sparkling Water 33cl",12:02:56,"42 7th Parkway",,Queens,0007Q,0
ORD_00266,4.00,9,Beverage,"Sparkling Water 1.5l",12:02:56,"42 7th Parkway",,Queens,0007Q,0
ORD_00266,12.00,6,Pizza,"Pizza Margherita Regular",12:02:56,"42 7th Parkway",,Queens,0007Q,0
ORD_00267,6.00,10,Side,"Garlic Bread",22:24:14,"42 7th Parkway",,Queens,0007Q,1
ORD_00267,19.00,1,Pizza,"Pizza Diavola Large",22:24:14,"42 7th Parkway",,Queens,0007Q,1
ORD_00268,15.00,4,Pizza,"Pizza Hawaiian Regular",19:46:37,"42 7th Parkway",,Queens,0007Q,1
ORD_00268,5.00,6,Side,Breadsticks,19:46:37,"42 7th Parkway",,Queens,0007Q,1
ORD_00269,6.00,2,Dessert,"Chocolate Ice Cream",11:36:04,"42 7th Parkway",,Queens,0007Q,0
ORD_00269,3.00,3,Beverage,"Fanta 33cl",11:36:04,"42 7th Parkway",,Queens,0007Q,0
ORD_00269,6.00,7,Beverage,"Coca Cola 1.5l",11:36:04,"42 7th Parkway",,Queens,0007Q,0
ORD_00269,15.00,1,Pizza,"Pizza Pepperoni Regular",11:36:04,"42 7th Parkway",,Queens,0007Q,0
ORD_00269,3.00,5,Beverage,"Diet Coke 33cl",11:36:04,"42 7th Parkway",,Queens,0007Q,0
ORD_00271,7.00,9,Dessert,"Banoffee Pie",11:08:55,"42 7th Parkway",,Queens,0007Q,1
ORD_00271,5.00,7,Side,Breadsticks,11:08:55,"42 7th Parkway",,Queens,0007Q,1
ORD_00271,12.00,10,Pizza,"Pizza Margherita Regular",11:08:55,"42 7th Parkway",,Queens,0007Q,1
ORD_00272,7.00,10,Side,"Caesar Salad",13:09:17,"42 7th Parkway",,Queens,0007Q,1
ORD_00272,3.00,10,Beverage,"Fanta 33cl",13:09:17,"42 7th Parkway",,Queens,0007Q,1
ORD_00272,6.00,10,Beverage,"Fanta 1.5l",13:09:17,"42 7th Parkway",,Queens,0007Q,1
ORD_00273,4.00,5,Beverage,"Sparkling Water 1.5l",19:42:18,"42 7th Parkway",,Queens,0007Q,0
ORD_00273,20.00,10,Pizza,"Pizza Seafood Large",19:42:18,"42 7th Parkway",,Queens,0007Q,0
ORD_00273,16.00,5,Pizza,"Pizza Diavola Regular",19:42:18,"42 7th Parkway",,Queens,0007Q,0
ORD_00273,15.00,4,Pizza,"Pizza Pepperoni Regular",19:42:18,"42 7th Parkway",,Queens,0007Q,0
ORD_00274,4.00,9,Beverage,"Sparkling Water 1.5l",21:34:42,"42 7th Parkway",,Queens,0007Q,1
ORD_00274,14.00,10,Pizza,"Pizza Margherita Large",21:34:42,"42 7th Parkway",,Queens,0007Q,1
ORD_00274,19.00,7,Pizza,"Pizza Quattro Formaggi Large",21:34:42,"42 7th Parkway",,Queens,0007Q,1
ORD_00274,19.00,7,Pizza,"Pizza Quattro Formaggi Large",21:34:42,"42 7th Parkway",,Queens,0007Q,1
ORD_00274,5.00,7,Dessert,"Fruit salad",21:34:42,"42 7th Parkway",,Queens,0007Q,1
ORD_00275,6.00,1,Dessert,"Pistachio Ice Crearn",11:16:01,"42 7th Parkway",,Queens,0007Q,1
ORD_00275,7.00,3,Side,"Caesar Salad",11:16:01,"42 7th Parkway",,Queens,0007Q,1
ORD_00276,6.00,6,Dessert,"Chocolate Ice Cream",19:11:52,"42 7th Parkway",,Queens,0007Q,0
ORD_00277,16.00,2,Pizza,"Pizza Diavola Regular",13:50:50,"1 Pierstorff Street","Apt 437",Manhattan,0001M,1
ORD_00277,16.00,9,Pizza,"Pizza Diavola Regular",13:50:50,"1 Pierstorff Street","Apt 437",Manhattan,0001M,1
ORD_00277,6.00,1,Side,"Garlic Bread",13:50:50,"1 Pierstorff Street","Apt 437",Manhattan,0001M,1
ORD_00278,6.00,10,Dessert,"Chocolate Ice Cream",19:58:02,"1 Pierstorff Street","Apt 437",Manhattan,0001M,1
ORD_00278,19.00,6,Pizza,"Pizza Quattro Formaggi Large",19:58:02,"1 Pierstorff Street","Apt 437",Manhattan,0001M,1
ORD_00278,20.00,1,Pizza,"Pizza Seafood Large",19:58:02,"1 Pierstorff Street","Apt 437",Manhattan,0001M,1
